Date,Title,Evaluation,Prob
2021-09-12,Apple iPhone 13 launch faces tough comparisons to 5G supercycle,neutral,0.649437726
2021-09-13,Apple analysts see split antitrust trial decision as background noise,negative,0.620165825
2021-09-14,Apple sends out iPhone security patch ahead of big company event,neutral,0.765804827
2021-09-14,"Amazon CEO pushes back on monopoly charges, doesn't like Big Tech label",neutral,0.909253001
2021-09-14,"Apple unveils iPhone 13, Watch Series 7 in fall hardware event",neutral,0.612715721
2021-09-14,Satori's Dan Niles is shorting Apple and expects the broad market to soon correct 10%-20%,neutral,0.89589864
2021-09-14,Apple analysts say new iPhone 13 sets company up for the holiday season,positive,0.629183769
2021-09-14,Apple supplier stocks dip after iPhone 13 launch event,positive,0.883019805
2021-09-15,"Tim Cook, Elon Musk and Jensen Huang make Time 100 most influential list",negative,0.962146044
2021-09-16,"Big Tech exploited acquisition loopholes, says the FTC",neutral,0.897188365
2021-09-16,Apple iPhone 13 showing stronger pre-orders in China than iPhone 12,neutral,0.514365435
2021-09-16,Harding Loevner: Diversify to limit regulatory risk,positive,0.949916482
2021-09-17,Facebook updates business tools after Apple update hurts targeted ads,neutral,0.678140461
2021-09-18,"Tech Roundup: Apple speaks, and everyone listens",neutral,0.937989712
2021-09-20,"Apple, Nvidia among tech giants caught in wake of Evergrande fears",neutral,0.925556362
2021-09-20,"Apple analyst expects hole-punch camera, 48-megapixel support in next year's iPhones",negative,0.48725605
2021-09-20,Early iPhone 13 pre-orders seen as solid ahead of Friday's official release,positive,0.512325823
2021-09-21,Wedbush doubles down on tech stock favorites after sell-off creates opportunity,positive,0.936598897
2021-09-21,Apple looking at new depression detection features for iPhones--report,negative,0.915358722
2021-09-21,Facebook debuts new portable Portal video device,neutral,0.891574621
2021-09-22,Apple sees 5M iPhone pre-orders in China--report,neutral,0.632944763
2021-09-22,Microsoft shows off revamped line of Surface devices,neutral,0.733622849
2021-09-23,UnitedHealth offering most members free 12-month subscription to Apple Fitness+,neutral,0.748927534
2021-09-23,Twitter to add Bitcoin payments in its mobile app,neutral,0.883358777
2021-09-23,"EU pushes standard mobile charging port, over Apple objections",neutral,0.742919445
2021-09-23,"S&P 500 Q2 buybacks hover around all-time highs with tech leading, combined yield led by energy",positive,0.556359828
2021-09-23,NFL leaning to Apple for Sunday Ticket football rights - report,positive,0.92343384
2021-09-24,Some malls will be winners as the U.S. economy recovers: Morningstar conference,neutral,0.91634953
2021-09-25,"Tech Roundup: A change at Facebook, a big buy for Google and the impact of Evergrande",positive,0.653764129
2021-09-27,China power cuts raise the risk of more supply chain disruption,neutral,0.517059743
2021-09-28,I'm a buyer when Big Tech sells off - venture capitalist Jim Breyer,negative,0.953841507
2021-09-28,"Amazon unveils wall-mounted Echo, robot, team-up with Disney on smart aide (updated)",neutral,0.918952465
2021-09-29,Apple analysts see early signs of strong iPhone 13 demand,neutral,0.906484544
2021-09-29,"Google tells Europe court phone payments were promo, not anticompetitive",positive,0.948749959
2021-10-01,"Buy the dip if debt ceiling fight weighs on tech, Apple could see 40%+ upside - Loup Ventures' Gene Munster",neutral,0.674572051
2021-10-04,Apple scrapping OLED display on iPad Air for now - report,positive,0.813221455
2021-10-05,Tech stocks set for year-end rally as growth stories play out - Wedbush Securities,neutral,0.833937705
2021-10-05,Chart Talk: Megacaps get close to correction territory,neutral,0.488446116
2021-10-05,"Apple, Coca-Cola and Charter headline list of UBS' high-conviction stocks with pricing power",positive,0.640393734
2021-10-05,Visa drafts plan to reduce some fees that banks pay to Apple - WSJ,neutral,0.624521494
2021-10-06,EU to levy antitrust charge against Apple over NFC chip technology - Reuters,neutral,0.613996685
2021-10-08,"Holdout Ireland agrees to global minimum tax deal, Estonia joins too",negative,0.684860349
2021-10-08,Apple confirms plans to double LA-Culver City campus,positive,0.775518835
2021-10-11,"Dell, Apple see PC sales rise as overall market growth slows according to new report",positive,0.600439489
2021-10-12,Apple announces Oct. 18 event likely to feature new Macs,positive,0.685753703
2021-10-12,Apple set to cut iPhone 13 production due to chip shortages--report,neutral,0.920582175
2021-10-12,Apple suppliers sink in wake of iPhone production cut report,negative,0.951316178
2021-10-13,Globalstar jumps 11% again as rumors fly around Apple event,negative,0.954076707
2021-10-13,Apple said looking at adding health technologies to AirPods,positive,0.455080301
2021-10-13,Apple analysts weigh in on iPhone 13 production cut reports,neutral,0.505303562
2021-10-13,There's a lot we can do to ease supply chain bottlenecks - Transportation Secretary Pete Buttigieg,negative,0.963137984
2021-10-14,"Taiwan Semi's Japan plans, outlook give boost to semiconductor stocks",positive,0.727109969
2021-10-14,"Klobuchar, Grassley, put Big Tech in sights with new Senate antitrust bill",positive,0.923763931
2021-10-14,"Teradyne, Keysight rise as chip-testing companies join in sector rally",neutral,0.572608173
2021-10-15,Apple drops popular Koran app in China on regulators' request--report,positive,0.89779985
2021-10-15,"Catalyst watch for next week: Apple event, Tesla earnings, WeWork SPAC and earnings rush",negative,0.936008275
2021-10-15,Apple fires leader of employee anti-harassment effort,neutral,0.931909561
2021-10-16,"Tech Roundup: Facebook drama, Apple's next event and a Jack Ma sighting",negative,0.887468517
2021-10-16,Apple to show the Mac still matters in an iPhone world,neutral,0.938384116
2021-10-16,What's next for movies: Morgan Stanley does a cinema sweep,neutral,0.737537086
2021-10-18,Hollywood shutdown averted as crews union reaches deal with studios,neutral,0.945947349
2021-10-18,Alibaba reportedly set to premiere its own server chips,neutral,0.425834477
2021-10-18,"Apple unveils new MacBook Pros, AirPods",neutral,0.80349803
2021-10-18,"Apple's new MacBooks, AirPods get mild response from investors",neutral,0.825539589
2021-10-19,Google faces hefty Russian fine over illegal online content,positive,0.869483054
2021-10-19,Apple to add more shops inside Target stores in time for the holidays,negative,0.959321439
2021-10-19,"Wedbush sees Apple, cloud companies strong in upcoming tech earnings season",neutral,0.730275273
2021-10-20,"IBM results likely to key in on cloud, software businesses",positive,0.94135654
2021-10-21,"Trump plots return to social media ring with Truth Social, but can it stay online?",positive,0.684816539
2021-10-21,"Square, PayPal, other tech giants to reveal payment platform info to CFPB",neutral,0.894333243
2021-10-21,"'Squid Game' splashes for Netflix atop streaming ratings, hitting 1.9B minutes",neutral,0.951004267
2021-10-22,Satori's Dan Niles: Wait until after November Fed meeting to buy stocks,positive,0.893090785
2021-10-25,Facebook stock extends decline as Apple rule seen constraining ad revenue growth,neutral,0.927301347
2021-10-25,Epic Games seeks to block Apple's trial order pause request,negative,0.970788181
2021-10-25,Apple's iPhone numbers seen suffering from China's power shortages,negative,0.530820429
2021-10-25,Apple likely to face DOJ antitrust suit as probe speeds up - report,negative,0.963358641
2021-10-25,"Tesla reached a tipping point with Hertz deal, $1T market cap - Wedbush analyst",negative,0.879008532
2021-10-25,"Facebook call: Apple privacy effects, and Zuckerberg pushes back on flak (updated)",positive,0.854154587
2021-10-26,"Nvidia, Arista rise amid enthusiasm for Facebook's spending plans",neutral,0.618221402
2021-10-27,"Alphabet shares hit all-time high; edge closer to $3,000",positive,0.924882948
2021-10-27,"Apple Q4 earnings preview: iPhone sales, service revenue, supply issues",positive,0.923032522
2021-10-27,Apple updates 'hugely ambitious' carbon neutral efforts,neutral,0.674153745
2021-10-27,Twitter CFO: Apple privacy changes create level playing field,positive,0.562394917
2021-10-28,Apple TV+ heading to Comcast devices in deal,neutral,0.856419444
2021-10-28,Teradyne rallies 4% early as UBS does a rare double rating upgrade,neutral,0.919626057
2021-10-28,Koss gains after report Apple loses attempt to have patent trial moved,positive,0.51536721
2021-10-28,Apple adds to most-valuable company crown ahead of earnings report,neutral,0.433226675
2021-10-28,Fount Investments launches ETFs covering the metaverse and subscription economies,positive,0.628813684
2021-10-28,"Apple declares $0.22 dividend, stock yields 0.6%",neutral,0.924550831
2021-10-28,"Apple EPS of $1.24 in-line, revenue of $83.36B misses by $1.63B",negative,0.596509635
2021-10-28,Apple CEO: Supply constraints getting worse but demand remains strong,positive,0.885464191
2021-10-28,Apple shares turn sour as quarterly sales miss expectations,positive,0.539517999
2021-10-28,Apple's suppliers lose ground in wake of company's sales report,negative,0.966113925
2021-10-29,"Hot Stocks: AAPL, AMZN, SBUX drop on quarterly reports; CVX, XOM rise",negative,0.966035962
2021-10-29,Microsoft takes most-valuable company title away from Apple,negative,0.966151476
2021-10-29,Apple shares fall almost 2% as supply chain issues trouble Wall Street,neutral,0.672996044
2021-10-29,Wedbush analyst on Apple: 'Buy this dip all day long',negative,0.97033298
2021-10-29,Consistency will define the stock market in 2022 as fundamentals take over - BMO analyst,neutral,0.89587158
2021-10-29,Standout stocks that broke their earnings streaks this week,neutral,0.925416708
2021-10-29,Netflix's 'Squid Game' joins small club streaming 3 billion minutes in a week,positive,0.505454361
2021-10-29,Western Digital falls almost 9% as outlook disappoints,neutral,0.896256924
2021-10-30,"FAANG may change, but Jefferies already has a broader Sweet 16: Alpha Tactics",negative,0.971064448
2021-10-30,"Tech Roundup: Facebook goes 'Meta', Microsoft takes Apple's crown, and an introduction to RightForge",neutral,0.940193355
2021-11-01,Apple may add 911 dialing for iPhones after car crashes--report,neutral,0.921674967
2021-11-01,Apple's iPad adds to company's lead in worldwide tablet market,neutral,0.908289254
2021-11-01,Three 'diversified' ETFs that actually have 40% of their holdings in a handful of stocks,positive,0.917804539
2021-11-01,Cirrus Logic shares get mild bump following earnings results,neutral,0.927476466
2021-11-02,"Arista Networks shares climb 25% on strong outlook, $1B buyback plan",positive,0.653135896
2021-11-02,Apple cuts iPad production in favor of iPhone 13--report,positive,0.9454813
2021-11-02,Microsoft talks up its Metaverse view at Ignite conference,negative,0.922022402
2021-11-02,Taiwan Semi may see delays making chips for the next iPhone--report,neutral,0.938194811
2021-11-04,"Satori's Dan Niles: Apple is the most overpriced tech stock, prefers Google and Facebook",negative,0.920339584
2021-11-04,Skyworks shares dip in after-hours despite earnings that top estimates,neutral,0.839024067
2021-11-05,"Alphabet shares hit record high after crossing $3,000 level for first time",negative,0.968075871
2021-11-06,"As Nasdaq 100 extends big winning streak, getting selective on tech can pay: Alpha Tactics",positive,0.871253312
2021-11-09,"Apple CEO Tim Cook says he owns crypto, has been interested 'for a while' - CNBC",neutral,0.711889386
2021-11-09,Twitter is the most 'underlooked' metaverse play - Unikrn CEO,neutral,0.933104753
2021-11-09,Apple names J&J CEO Alex Gorsky to its board of directors,negative,0.51361537
2021-11-10,U.S. officials raise question of security risks in E.U. tech regulations--report,neutral,0.930639863
2021-11-11,Qualcomm gains ground as court rejects Apple request in patent case,neutral,0.691957057
2021-11-11,Netflix's 'Squid Game' tops streaming boards for fourth week,positive,0.789737701
2021-11-13,UBS taps 30 stocks for 2030 in disruptor sectors: Alpha Tactics,positive,0.727074087
2021-11-14,Eight names with 'free' upside as AR/VR collides with a metaverse waiting for Apple - Morgan Stanley,neutral,0.928802192
2021-11-16,Apple seen selling 40M iPhones during holidays despite chip shortages,neutral,0.891824007
2021-11-17,"Apple to let customers fix their own iPhones and Macs, but should they?",neutral,0.576441705
2021-11-18,Apple accelerates plans for a fully autonomous car with chip breakthrough,neutral,0.921903551
2021-11-18,Apple might build an autonomous car. Who gets the call to be a partner?,positive,0.6038993
2021-11-18,Apple tells employees to mark February 1 for returning to the office,neutral,0.932286143
2021-11-18,Apple close to Tesla on AI necessary for autonomous car - analyst Gene Munster,neutral,0.731946766
2021-11-18,Faith Investor Services hopes thou shalt buy its new Christian-values ETF PRAY,neutral,0.681497455
2021-11-18,"Epic Games CEO calls Apple battle the most important fight"" for digital rights""",neutral,0.661594987
2021-11-19,Apple's potential autonomous car is called the ultimate EV bear case by Morgan Stanley,neutral,0.846133828
2021-11-19,U.S. Chamber of Commerce said to challenge FTC Chief Khan's actions,neutral,0.857854545
2021-11-19,"Apple car won't kill other EV, autonomous vehicles makers - Wedbush's Dan Ives",negative,0.567948639
2021-11-19,QQQ hits intraday record high as techs rally amid weakening Treasury yields,neutral,0.840928733
2021-11-19,Hot Stocks: AAPL extends high; solar stocks rally; LITM soars in debut; FL plunges; EAT sets low,positive,0.755628109
2021-11-20,Tech Roundup: Chipmakers and car companies hit the road together,positive,0.842083514
2021-11-21,Broadcast pulls even with streaming share in Nielsen TV Gauge,neutral,0.57393235
2021-11-22,"Technology ETF XLK hits record high, rising 32% YTD to beat the S&P 500",positive,0.578640461
2021-11-23,Apple said seeing strong iPhone sales gains in China,positive,0.943420231
2021-11-23,Apple sues Israeli company known for hacking and spying software,positive,0.956777155
2021-11-23,VirnetX drops for a second day following court ruling on Friday,negative,0.901567221
2021-11-24,"Big Tech still looks underowned, Morgan Stanley sees in active/passive holdings probe",negative,0.904205084
2021-11-24,EV roundup: Results mixed as Elon Musk sells another $1.05B of Tesla stock,negative,0.683511019
2021-11-25,Apple's iPhone supply seen improving with Black Friday on deck,negative,0.792310297
2021-11-26,Apple's Black Friday iPhone sales could surpass 10 million units,positive,0.952428818
2021-11-26,Apple may have AR headset for sale by late 2022--report,positive,0.851527095
2021-11-27,Meme stocks and megacaps make UBS list of most and least crowded trades: Alpha Tactics,neutral,0.926448047
2021-11-27,Streaming war over users comes to Black Friday deals,neutral,0.941069961
2021-11-30,Apple iPad shipments surge 33% in Western Europe while rivals falter,negative,0.765832901
2021-11-30,Apple set to unveil new iPhone SE in early 2022--report,positive,0.866749406
2021-12-01,"Apple iPhone 13 wait times in US and China continue to get better, UBS says",neutral,0.924572766
2021-12-02,Apple tells suppliers iPhone demand is slowing - Bloomberg,positive,0.946959019
2021-12-02,"Apple PT raised to $200 at Wedbush, 'robust' iPhone 13 checks into holidays",negative,0.962867081
2021-12-02,Don't buy Apple amid potentially slowing iPhone demand - Goldman Sachs analyst,positive,0.878695965
2021-12-02,"'The Harder They Fall,' 'Seinfeld' pace Netflix to streaming wins",negative,0.842939198
2021-12-03,Apple tells State Department employees iPhones hacked by NSO Group: report,neutral,0.888612449
2021-12-06,"Apple's iPhone outlook prompts new overweight rating at Keybanc, which sees 20% upside",neutral,0.557414949
2021-12-06,Hot Stocks: TSLA probe; AAPL bullish comment; KSS activist investor; ACET data; BKE special dividend,positive,0.710246086
2021-12-07,"Apple price target boosted to $200 at Morgan Stanley on iPhone, App Store strength",neutral,0.928761244
2021-12-07,Apple's Chinese success tied to $275B deal spearheaded by Tim Cook: report,positive,0.874386251
2021-12-07,"Hot Stocks: AAPL sets high; EV stocks rally; AVAV, HQY fall on earnings; TRUP jumps on CHWY deal",positive,0.727838874
2021-12-08,Apple working on second-gen AR headset to launch in 2024 - report,positive,0.634097576
2021-12-08,"Apple, Microsoft top tech picks for 2022 at Wedbush as Chinese headwinds create US tailwinds",neutral,0.891504943
2021-12-08,Apple issued stay of injunction in Epic Games case,negative,0.820266902
2021-12-08,Bernstein picks likely winners in tackling metaverse debate,negative,0.826644957
2021-12-09,"Apple winning stay in Epic Games lawsuit an 'upside surprise,' MS says",neutral,0.77823633
2021-12-09,"Apple iPhone demand is surpassing supply, Wedbush says",positive,0.575735748
2021-12-09,"Apple in golden age, market cap could go to $3.5T - Wedbush's Dan Ives",positive,0.840048015
2021-12-09,"Elevation's Roger McNamee gives 'F' to Instagram chief, says Apple best positioned tech firm",neutral,0.900591969
2021-12-09,Apple store in Texas closes as 22 employees report COVID-19 symptoms,neutral,0.618059635
2021-12-10,"Apple will find success in AR because of its past, consumer demand, MS says",negative,0.944845319
2021-12-10,Apple hit with class-action lawsuit over Apple Watch issues,positive,0.896588147
2021-12-11,"Tech Roundup: Intel's turnaround, Twitter's new CEO and the ongoing earnings season",negative,0.939876556
2021-12-11,The metaverse is set to be the biggest disruption society has faced: should you invest?,neutral,0.83589232
2021-12-12,Ad-supported streaming takes share spotlight from subscription services - report,neutral,0.906947136
2021-12-12,"SiriusXM is said to hire Disney+ executive as chief product, technology officer",neutral,0.774634182
2021-12-12,Apple's $3 trillion market cap to be a 'watershed moment' for company,neutral,0.905287147
2021-12-13,Apple approaches $3 trillion market cap in pre-market trading,positive,0.755485713
2021-12-13,Apple price target raised to Street high $210 at J.P. Morgan,positive,0.884415805
2021-12-13,Hot Stocks: AAPL eyes $3T; PTON rebounds; HOG LiveWire SPAC; Chris Wallace leaves FOX; BLUE clinical data,positive,0.906387269
2021-12-13,Apple at the cusp of another reinvention with 'best days yet to come' - Loup Ventures' Gene Munster,negative,0.811679125
2021-12-13,"Apple brings AirTags, Find My app to Android",neutral,0.609255433
2021-12-13,"Apple gets close, but ends day just shy of $3 trillion valuation",neutral,0.923446357
2021-12-14,"Apple upgraded, PT boost at BofA on 'gamechanger' AR/VR headset",negative,0.712141514
2021-12-14,"Apple, Google duopoly limits choice, 'users are losing out,' U.K. regulator says",positive,0.854268849
2021-12-14,"Further Apple growth will be about user experience, new categories - Neuberger Berman analyst",negative,0.933789492
2021-12-14,AirPod shipments dropped by a third in Q3 as consumers waited for new model,neutral,0.78042531
2021-12-14,Apple to bring back mask mandate at all U.S. stores - report,negative,0.975043893
2021-12-14,"Cisco, Apple pace Evercore's top IT picks as 2022 maintains 'roaring '20s'",neutral,0.814622104
2021-12-14,Warren Buffett's Berkshire Hathaway outruns Cathie Wood's Ark Innovation,positive,0.665024698
2021-12-14,Big movies muscle out TV in new weekly streaming ratings,neutral,0.809778273
2021-12-15,Apple closes three North American stores on uptick in COVID-19 cases,neutral,0.882363081
2021-12-15,Apple indefinitely postpones workers' office return,positive,0.545608163
2021-12-16,"Apple iPhone supply is getting better, 'solid demand' in China, Goldman says",negative,0.876598656
2021-12-16,Apple is building team to produce wireless chips in-house - report,positive,0.952801168
2021-12-17,"Broadcom, Skyworks defended at BofA as Apple speculation heats up",neutral,0.782054961
2021-12-17,Don't throw in the towel on tech - Wedbush's Dan Ives,neutral,0.879063606
2021-12-18,Watch these five electric vehicle models in 2022 and these five sleeper EV stocks,neutral,0.876449168
2021-12-18,"Tech Roundup: Adobe's outlook, Apple's $3 trillion pursuit lead sector's busy week",neutral,0.940007806
2021-12-20,Streaming media: Wells Fargo pits bulls against bears to find picks,neutral,0.61513418
2021-12-20,Apple iPhone to have 48MP camera next year: analyst,neutral,0.883256197
2021-12-21,"Apple, Microsoft to hit $3T in 2022 - Wedbush's Dan Ives",neutral,0.881216824
2021-12-21,Disney's Bob Iger still thinks Apple merger would have 'gotten there' if Steve Jobs had lived,neutral,0.74230057
2021-12-21,"Apple upgraded at Moody's, citing tech giant's 'exceptional liquidity,' earnings power",neutral,0.622867048
2021-12-22,"Apple iPhone production may surprise to upside, Morgan Stanley says",positive,0.95335871
2021-12-22,Apple can continue growth in 2022 despite supply chain challenges - Citigroup analyst,negative,0.764202058
2021-12-22,"Amazon seen as more trustworthy than Apple, WaPo survey finds",positive,0.908150613
2021-12-22,Apple: Five easy pieces that can boost its shares in 2022,positive,0.89223361
2021-12-22,Apple supply chain issues will push sales into next year - Loup Ventures' Gene Munster,positive,0.70140183
2021-12-23,Apple closes eight North American retail stores as COVID-19 cases surge,negative,0.689363897
2021-12-24,Will Apple or Microsoft hit $3 trillion next year? 10 tech predictions for 2022,negative,0.958635032
2021-12-25,Tech Roundup: Micron and 2022 predictions lead Christmas-shortened week's action,neutral,0.922990978
2021-12-27,Apple hires Meta Platforms AR comms head as headset release nears: report,neutral,0.887767911
2021-12-27,Brace yourself for Big Tech correction in early 2022 - Loup Ventures' Gene Munster,neutral,0.909000158
2021-12-27,COVID spike shuts Apple's NYC stores to shoppers,neutral,0.903463185
2021-12-28,Apple's back on track to possibly hit $3T market cap by year's end,negative,0.916247249
2021-12-28,Apple giving stock bonuses worth up to $180K to prevent defection,positive,0.874782324
2021-12-29,ProShares plans to enter the metaverse market with a new ETF,neutral,0.788280189
2021-12-29,Apple placing Foxconn's India plant on probation following investigation,neutral,0.833136976
2021-12-30,"Nasdaq could rise 20% next year, Wall Street underestimating growth - Wedbush's Dan Ives",negative,0.908947587
2021-12-31,Apple tops China's smartphone sellers for second-straight month,positive,0.855732501
2022-01-01,Tech Roundup: The Internet stock outlook for 2022 leads a quiet last week of 2021,positive,0.917510748
2022-01-02,"SA readers go into 2022 collecting megacaps, BRZE and a new cannabis play; drop DIDI",neutral,0.658611119
2022-01-03,Apple investigated by India regulators over App Store on potential antitrust violations,neutral,0.920875311
2022-01-03,"Apple iPhone demand is 'strong,' Wedbush says, with services business worth $1.5T",negative,0.92177552
2022-01-03,Apple stands alone as market cap hits record $3 trillion,positive,0.907053709
2022-01-03,Hot Stocks: AAPL touches $3T; retailers rally; GILT soars; TARO sets low; APLT drops on delayed application,positive,0.703980863
2022-01-03,Next logical step for Apple is the metaverse - Loup Ventures' Gene Munster,negative,0.882612407
2022-01-04,Market weight vs. Equal weight S&P 500 ETFs,neutral,0.879806995
2022-01-04,Don't get overexposed to Tesla and Apple - investment analyst,neutral,0.901267529
2022-01-05,Apple seeing improvement in post-holiday iPhone supplies,neutral,0.916680336
2022-01-06,"Meta, Netflix move up list of crowded trades, even as funds dump tech: At the Open",positive,0.948618531
2022-01-06,'Lost in Space' maintains Netflix's streaming lead while rivals make movie moves,neutral,0.87251693
2022-01-06,"Apple to hold annual shareholder meeting virtually, SEC filing says",neutral,0.537429273
2022-01-07,Apple CEO received around $100M in compensation in 2021 - WSJ,neutral,0.857356369
2022-01-08,Tech Roundup: Apple claims a new title and more picks for the year ahead,neutral,0.461163372
2022-01-10,"Apple's upcoming AR/VR headset designed for shorter sessions, not an all-day device",positive,0.495167166
2022-01-10,Apple in talks to cover Major League Baseball - report,neutral,0.930115163
2022-01-11,Apple's oft-criticized $19 polishing cloth is now back in stock,neutral,0.932615936
2022-01-12,"Apple gains market share, as Macs grow twice the rate of PCs in Q4",neutral,0.834145546
2022-01-13,"Snap sinks on Cowen downgrade, price target cut over worries from iOS changes",positive,0.947720528
2022-01-13,"Baird's cloud software picks for '22 have margins, cash flow in focus",negative,0.839145839
2022-01-13,'Fortnite' is back on iOS - thanks to Nvidia's loophole,positive,0.65632987
2022-01-14,Apple price target boosted to Street high at Loop Capital on iPhone upside,neutral,0.78075105
2022-01-14,"Apple likely to keep taking computer market share due to M1 chips, MS says",positive,0.914132595
2022-01-14,"Move over, Meta: Evercore's bullish with Street-high target on this giant's AR/VR work",positive,0.652352512
2022-01-14,"Apple buying sports content 'the right move at [the] right time,' Wedbush says",positive,0.706322193
2022-01-14,Apple mulls delaying AR/VR device amid development hurdles - Bloomberg,positive,0.665620744
2022-01-15,Tech Roundup: Chip executive changes and Take-Two's big deal lead sector's active week,negative,0.879328191
2022-01-16,Apple vs. Tesla: Can the world's most valuable company compete against Elon Musk?,neutral,0.752708018
2022-01-18,"Apple, Microsoft favorite large-cap tech stocks at Wedbush as questions emerge whether tech can move higher",neutral,0.658972323
2022-01-18,Ericsson sues Apple again for infringement of 5G patents licensing,neutral,0.39473626
2022-01-18,Apple price target raised at Deutsche Bank as growth estimates are too low,negative,0.939791203
2022-01-18,Microsoft deal with Activision came about late last year,negative,0.493510813
2022-01-18,U.S. antitrust regulators announce plans to review merger guidelines,neutral,0.891692817
2022-01-18,Microsoft pursues biggest purchase ever in Activision. Which videogame player could be next? (updated),neutral,0.56412816
2022-01-18,Apple warns legislation would weaken privacy protection tool,neutral,0.924924791
2022-01-19,iPhone SE with 5G set to launch in April or May: report,negative,0.94225806
2022-01-19,"Apple sees rising App Store, services sales ahead of quarterly results",neutral,0.908347845
2022-01-19,FTC head Khan sees a 'fierce sense of urgency' to her job at the antitrust agency,positive,0.938764691
2022-01-20,"Apple's services to highlight December quarter results, says Morgan Stanley",positive,0.760667205
2022-01-20,Google working on new augmented reality headset - report,neutral,0.928430676
2022-01-20,Google working on new augmented reality headset - report,neutral,0.909422219
2022-01-20,Apple CEO Tim Cook spoke to Ted Cruz for 40 minutes to discuss antitrust bills,neutral,0.909422219
2022-01-20,Apple replaces head of communications with longtime veteran,neutral,0.89952457
2022-01-20,Fortnite's Epic asks appeals court to reject Apple App Store decision,neutral,0.490656793
2022-01-21,SARK soars and ARKK capsizes as the Nasdaq sells off,neutral,0.583058059
2022-01-21,"Apple, Microsoft are 'Rock of Gibraltar names' that will save tech - Wedbush analyst Dan Ives",negative,0.899326086
2022-01-21,"With Netflix returning to earth, can streaming rivals make gains?",neutral,0.762127638
2022-01-21,"Catalyst watch for next week: Earnings blitz headlined by Apple, Microsoft, Boeing and Tesla",positive,0.537574291
2022-01-22,"Peloton's collapse spins up Apple, Nike, Amazon acquisition chatter",neutral,0.703819811
2022-01-23,"Netflix, Disney programs lead streaming attention for 2021",negative,0.735384703
2022-01-24,Apple to unveil 'widest array' of products in its history this fall: Bloomberg,neutral,0.863757372
2022-01-25,"In wake of IBM, tech bellwethers line up for 'biggest earnings season in a decade'",neutral,0.816598475
2022-01-26,Google unveils 'Topics' cookie replacement after FLoC flop,positive,0.911388338
2022-01-26,"Apple Q1 results likely to highlight iPhone, Services strength",neutral,0.90621376
2022-01-26,Apple granted restraining order against woman allegedly stalking CEO Tim Cook,neutral,0.794105887
2022-01-27,Apple working on software to let SMBs take payments direct from iPhone: report,negative,0.904132366
2022-01-27,Meme mania: Is the party over for stocks like GameStop and AMC?,neutral,0.89371258
2022-01-27,"Affirm, Block, Paysafe, Lightspeed stocks streak down further",neutral,0.879274905
2022-01-27,"Apple GAAP EPS of $2.10 beats by $0.21, revenue of $123.94B beats by $5.41B",negative,0.965532601
2022-01-27,Apple declares $0.22 dividend,neutral,0.758913636
2022-01-27,Apple soars after Q1 earnings top estimates,neutral,0.79348743
2022-01-27,"Apple: Supply issues remain, but are on the path to improvement",negative,0.52627039
2022-01-28,Apple challenges Square by transforming iPhones into POS terminals - Bloomberg,negative,0.537202418
2022-01-28,"Apple rises as Morgan Stanley calls it a 'clean' beat, boosts price target",neutral,0.803042829
2022-01-28,"Hot Stocks: AAPL, V rise on earnings; HOOD, CVX, CAT slide",positive,0.909181416
2022-01-28,"Apple supply constraints 'easing,' Wells Fargo says gross margins could rise",positive,0.81732589
2022-01-28,"Apple's supply problems are getting better, Wall Street thinks",positive,0.9343642
2022-01-28,Apple 'crushed it' with one of its most memorable quarters ever - Loup Ventures' Gene Munster,positive,0.848320663
2022-01-28,'Cobra Kai' tops 'Encanto' in heavy holiday streaming week,neutral,0.71841228
2022-01-29,"Apple, Microsoft and Intel earnings give a look at big tech's business health",positive,0.808925211
2022-01-30,Apple and the metaverse: A 'very interesting' area for the tech giant,neutral,0.937476158
2022-01-31,Joe Rogan trouble? Spotify tries to find middle ground by adding COVID advisory,neutral,0.770083964
2022-01-31,Apple sees 25% growth in European smartphones in 2021: Counterpoint Research,neutral,0.909907281
2022-02-01,"Apple 10-Q shows signs of gross margin expansion, improving supply chain",positive,0.865905523
2022-02-03,Should you buy Apple for a run back to $3T?,positive,0.958322823
2022-02-04,"Apple, Broadcom successful in getting patent judgement thrown out",neutral,0.911641717
2022-02-04,"Apple to unveil new iPhone SE, iPad Air in early March: report",negative,0.434806317
2022-02-06,Wells Fargo lists 25 big-name stocks to hedge against fund favorites,neutral,0.826649427
2022-02-06,'Cobra Kai' leads again in third-biggest streaming week ever,neutral,0.924725413
2022-02-06,Apple is called a favorite to bid for Peloton Interactive,positive,0.875609398
2022-02-07,"Amazon buying Peloton would give it several benefits, including Prime boost: Truist",neutral,0.610241234
2022-02-08,Apple buys artificial intelligence music startup for undisclosed sum: report,positive,0.786680281
2022-02-08,Apple unveils Tap to Pay for contactless shopping with iPhones,neutral,0.945260584
2022-02-08,"Netflix leads Oscar-nominated studios for third year, led by 'Power of the Dog'",neutral,0.748605609
2022-02-08,Apple boosts retail employees benefits as labor market tightens: report,positive,0.915772319
2022-02-09,Apple may be at 'inflection point' for higher enterprise adoption: Wells Fargo,positive,0.736875534
2022-02-09,Key ad-tech reports likely to impress after big tech shows market's holding up - Macquarie,neutral,0.756641507
2022-02-09,"Samsung unveils three Galaxy S22 smartphones, Tab S8 tablets as competition with Apple heats up",positive,0.907622457
